Geneid	all_features_anno	WT1	WT2	WT3	WT4	KO1	KO2	KO3	KO4
ENSMUSG00000038543	BC028528	25	123	89	6	126	29	34	198
ENSMUSG00000015750	Aph1a	231	42	69	56	105	1	4	263
ENSMUSG00000038526	Car14	0	0	0	0	0	0	0	0
ENSMUSG00000015749	Anp32e	217	487	742	350	1217	524	716	1390
ENSMUSG00000106262	NA	0	0	0	0	0	0	0	0
ENSMUSG00000106640	NA	0	0	0	0	0	0	0	0
ENSMUSG00000015745	Plekho1	165	8	95	58	2	67	175	42
ENSMUSG00000015747	Vps45	112	320	267	18	65	11	298	78
ENSMUSG00000105995	NA	2	0	0	13	2	0	2	0
ENSMUSG00000038495	Otud7b	26	279	282	85	14	68	6	169
ENSMUSG00000045934	Mtmr11	0	0	0	0	2	0	51	0
ENSMUSG00000097204	NA	0	0	0	0	6	1	40	2
ENSMUSG00000068856	Sf3b4	1195	302	359	497	1181	508	1154	1357
ENSMUSG00000084686	Gm22027	0	0	48	8	2	0	0	0
ENSMUSG00000038486	Sv2a	45	0	2	0	0	0	0	0
ENSMUSG00000015943	Bola1	213	230	839	206	778	122	423	828
ENSMUSG00000086556	NA	0	0	0	0	0	0	0	0
ENSMUSG00000063689	H2ac21	0	0	0	0	0	0	0	0
ENSMUSG00000068855	H2ac20	27	0	0	22	56	24	10	53
ENSMUSG00000106431	NA	0	0	0	0	0	0	0	0
ENSMUSG00000068854	H2bc21	3	0	253	37	0	0	15	109
ENSMUSG00000081058	H3c15	2	0	0	0	2	0	0	1
ENSMUSG00000093577	NA	0	0	0	2	0	1	0	22
ENSMUSG00000063954	H2ac19	0	0	0	0	0	0	0	0
ENSMUSG00000106587	NA	0	0	0	0	0	0	0	0
ENSMUSG00000093553	NA	18	0	0	0	0	0	0	0
ENSMUSG00000064220	H2ac18	0	0	0	0	0	0	0	0
ENSMUSG00000070392	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105610	NA	0	0	0	0	0	0	0	0
ENSMUSG00000093769	H3c14	0	0	0	0	0	0	0	0
ENSMUSG00000093507	NA	0	0	0	0	0	0	0	0
ENSMUSG00000091405	H4c14	0	0	220	70	3	1	1	0
ENSMUSG00000103940	NA	0	0	0	0	0	0	0	7
ENSMUSG00000093656	NA	0	0	0	0	40	0	41	1
ENSMUSG00000074403	H3c13	0	0	0	0	0	0	0	0
ENSMUSG00000050936	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105827	H2bc18	0	0	0	0	0	0	0	0
ENSMUSG00000015947	Fcgr1	0	0	0	0	0	0	0	0
ENSMUSG00000095701	Gm24830	0	0	0	0	0	0	0	0
ENSMUSG00000097851	Platr30	0	0	0	0	0	0	0	0
ENSMUSG00000097807	NA	0	0	0	0	0	0	0	0
ENSMUSG00000095580	Rnu1b1	0	0	0	0	0	0	0	0
ENSMUSG00000093834	Rnu1b2	0	0	0	0	0	0	0	0
ENSMUSG00000097539	NA	0	0	0	0	0	0	0	0
ENSMUSG00000097299	NA	0	0	0	0	0	0	0	0
ENSMUSG00000097041	NA	1	0	4	0	0	0	1	3
ENSMUSG00000095836	NA	35	0	0	0	0	0	0	0
ENSMUSG00000118406	Terc	0	0	0	0	0	0	0	0
ENSMUSG00000064796	NA	0	0	0	0	0	0	0	0
ENSMUSG00000095513	Gm24136	0	0	0	0	0	0	0	0
ENSMUSG00000046317	BC107364	0	0	0	0	0	0	0	0
ENSMUSG00000096838	LOC115489800	0	0	0	0	0	0	0	0
ENSMUSG00000104642	NA	11	0	0	8	7	4	0	24
ENSMUSG00000106429	NA	0	0	0	0	0	0	0	0
ENSMUSG00000065773	Rnu1b6	0	0	0	0	0	0	0	0
ENSMUSG00000106641	NA	0	0	0	0	0	0	0	0
ENSMUSG00000098392	NA	0	0	0	0	0	0	0	0
ENSMUSG00000095260	Gm25890	0	0	0	0	0	0	1	0
ENSMUSG00000094812	Gm22614	0	0	0	0	0	0	0	0
ENSMUSG00000038403	Hjv	0	0	0	0	0	0	0	0
ENSMUSG00000074398	Gm15441	10	2	56	20	37	42	5	28
ENSMUSG00000038393	Txnip	1293	5483	3882	1660	4204	930	1914	3679
ENSMUSG00000087610	NA	1	0	55	0	18	0	0	0
ENSMUSG00000028104	Polr3gl	132	550	591	288	587	142	188	261
ENSMUSG00000049097	Ankrd34a	0	0	0	0	0	0	0	0
ENSMUSG00000049288	Lix1l	0	0	0	0	0	0	0	0
ENSMUSG00000045327	6330549D23Rik	7	156	8	3	1	3	7	6
ENSMUSG00000038374	Rbm8a	712	595	763	476	1877	649	1226	2379
ENSMUSG00000028102	Pex11b	168	3	140	184	211	2	235	318
ENSMUSG00000106447	NA	0	0	0	0	0	0	0	0
ENSMUSG00000090210	Itga10	0	0	0	0	0	5	0	0
ENSMUSG00000105144	Rpl21-ps11	5	20	15	10	16	2	17	23
ENSMUSG00000038354	Ankrd35	0	0	0	0	0	0	0	0
ENSMUSG00000028101	Pias3	2	28	1	205	17	3	34	193
ENSMUSG00000028100	Nudt17	0	0	0	0	0	0	0	0
ENSMUSG00000028099	Polr3c	300	217	251	251	212	126	266	168
ENSMUSG00000065669	Gm22581	0	0	0	0	0	0	0	0
ENSMUSG00000104795	NA	0	0	0	30	0	5	2	0
ENSMUSG00000028098	Rnf115	52	1	64	113	27	49	84	205
ENSMUSG00000105976	NA	0	0	0	0	0	0	0	21
ENSMUSG00000038304	Cd160	1	838	1	0	1	0	0	1
ENSMUSG00000038298	Pdzk1	0	0	0	0	0	0	0	0
ENSMUSG00000087223	4930442L01Rik	0	0	0	0	0	0	0	0
ENSMUSG00000028096	Gpr89	81	0	295	114	192	137	307	383
ENSMUSG00000057123	Gja5	0	4	0	0	0	0	0	0
ENSMUSG00000049908	Gja8	0	0	0	0	0	0	0	0
ENSMUSG00000105385	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104766	4930573H18Rik	0	0	0	0	0	0	0	0
ENSMUSG00000106324	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088511	Gm24435	0	0	0	0	0	0	0	0
ENSMUSG00000028093	Acp6	400	1235	1277	538	570	398	570	565
ENSMUSG00000038256	Bcl9	6	5	1	0	12	33	66	167
ENSMUSG00000106536	NA	122	2	0	0	66	2	54	0
ENSMUSG00000104745	NA	0	0	0	0	0	0	0	0
ENSMUSG00000051392	Olfr1402	0	0	0	0	0	0	0	0
ENSMUSG00000028089	Chd1l	146	45	249	204	718	107	404	207
ENSMUSG00000105004	NA	1	0	0	0	46	0	0	0
ENSMUSG00000028088	Fmo5	88	68	1	27	337	70	0	124
ENSMUSG00000038205	Prkab2	116	0	0	4	0	2	59	2
ENSMUSG00000090441	NA	0	0	0	0	0	0	0	0
ENSMUSG00000038170	Pde4dip	2	0	0	6	206	43	50	161
ENSMUSG00000098381	Mir7225	0	0	0	0	0	0	0	0
ENSMUSG00000105245	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086557	NA	0	0	0	0	0	0	0	0
ENSMUSG00000027879	Sec22b	202	856	1243	444	597	287	824	1112
ENSMUSG00000074388	Gm5544	0	0	0	41	1	0	0	50
ENSMUSG00000027878	Notch2	713	1899	2123	780	1929	590	1268	2165
ENSMUSG00000105728	NA	0	0	0	0	0	0	26	62
ENSMUSG00000106427	NA	0	0	87	0	0	0	0	45
ENSMUSG00000043468	Adam30	0	0	0	0	0	0	0	0
ENSMUSG00000106486	Gm9771	0	0	0	0	0	0	0	0
ENSMUSG00000027876	Reg4	0	0	0	0	0	0	0	0
ENSMUSG00000104842	NA	0	0	0	0	0	0	0	0
ENSMUSG00000027875	Hmgcs2	0	1	0	0	0	0	0	212
ENSMUSG00000105909	NA	0	0	0	0	0	0	0	0
ENSMUSG00000053398	Phgdh	1089	255	1674	1699	2999	1206	3005	3341
ENSMUSG00000050064	Zfp697	0	364	75	0	0	0	0	1
ENSMUSG00000090817	Gm4450	0	0	0	0	0	0	0	0
ENSMUSG00000106107	NA	0	0	0	0	0	0	0	0
ENSMUSG00000106129	Gm19210	0	0	0	0	0	0	0	0
ENSMUSG00000095143	Hsd3b4	0	0	0	0	0	0	0	0
ENSMUSG00000105696	Gm19211	0	0	0	0	0	0	0	0
ENSMUSG00000095388	Gm10681	0	0	0	0	0	0	0	0
ENSMUSG00000105641	NA	8	1	2	3	0	2	3	0
ENSMUSG00000106456	Gm9678	0	0	0	0	0	0	0	0
ENSMUSG00000038092	Hsd3b5	0	0	0	0	0	0	0	0
ENSMUSG00000081919	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083331	NA	0	0	0	0	0	0	0	0
ENSMUSG00000063730	Hsd3b2	0	0	0	0	0	0	0	0
ENSMUSG00000062410	Hsd3b3	0	0	0	0	0	0	0	0
ENSMUSG00000027869	Hsd3b6	0	0	0	0	0	0	0	0
ENSMUSG00000083222	NA	0	0	0	0	0	0	0	0
ENSMUSG00000082185	NA	23	12	19	9	23	9	12	38
ENSMUSG00000082089	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083577	NA	0	0	0	0	0	0	0	0
ENSMUSG00000082589	NA	0	0	0	0	0	0	0	0
ENSMUSG00000027871	Hsd3b1	0	0	0	0	0	0	0	0
ENSMUSG00000027870	Hao2	0	0	0	0	0	0	0	0
ENSMUSG00000085121	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086833	Gm12440	0	0	0	0	0	0	0	0
ENSMUSG00000083888	Gm12441	0	0	0	0	0	0	0	0
ENSMUSG00000065709	Gm22341	0	0	0	0	0	0	0	0
ENSMUSG00000088884	Gm24216	0	0	0	0	0	0	0	0
ENSMUSG00000004233	Wars2	0	48	221	3	74	41	4	167
ENSMUSG00000105472	NA	26	1	0	0	0	0	0	0
ENSMUSG00000105798	Gm18982	3	0	0	0	0	0	0	0
ENSMUSG00000098918	Mir6481	0	0	0	0	0	0	0	0
ENSMUSG00000106197	NA	0	0	0	0	0	29	1	0
ENSMUSG00000027868	Tbx15	0	0	0	0	0	0	0	0
ENSMUSG00000105689	NA	0	0	0	0	0	0	0	0
ENSMUSG00000081183	NA	0	0	0	0	0	0	0	0
ENSMUSG00000080832	NA	7	1	15	9	4	3	7	18
ENSMUSG00000083938	NA	0	0	0	0	0	0	0	0
ENSMUSG00000064890	Gm22505	0	0	0	0	0	0	0	0
ENSMUSG00000027867	Spag17	0	0	0	0	0	0	0	1
ENSMUSG00000080754	NA	0	0	0	0	0	0	0	0
ENSMUSG00000082763	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085244	NA	0	0	0	0	0	0	0	0
ENSMUSG00000033285	Wdr3	46	15	488	166	336	104	351	247
ENSMUSG00000027865	Gdap2	198	2	0	208	0	0	133	76
ENSMUSG00000064573	Gm25802	0	0	0	0	0	0	0	0
ENSMUSG00000081440	Gm12464	0	0	0	0	0	0	0	0
ENSMUSG00000086923	4930406D18Rik	0	0	0	0	0	0	0	0
ENSMUSG00000106639	NA	0	0	0	0	0	0	0	0
ENSMUSG00000044468	Tent5c	2	0	58	0	216	0	54	3
ENSMUSG00000053957	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104943	NA	0	0	0	0	0	0	0	0
ENSMUSG00000008763	Man1a2	334	376	246	252	586	120	367	578
ENSMUSG00000105824	NA	0	0	0	0	0	58	3	0
ENSMUSG00000105137	NA	0	0	0	19	0	0	0	1
ENSMUSG00000105561	NA	1	0	1	0	0	2	1	72
ENSMUSG00000106184	NA	0	0	0	0	0	1	0	0
ENSMUSG00000083842	NA	0	0	0	0	0	0	0	0
ENSMUSG00000106227	NA	0	0	0	0	21	0	0	4
ENSMUSG00000087759	NA	0	0	0	0	0	0	0	0
ENSMUSG00000051076	Vtcn1	0	0	0	0	0	0	0	0
ENSMUSG00000033233	Trim45	0	0	0	1	1	14	45	125
ENSMUSG00000033222	Ttf2	98	3	115	96	48	22	27	107
ENSMUSG00000082000	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086564	Cd101	1	0	0	0	0	0	0	0
ENSMUSG00000027864	Ptgfrn	0	0	0	0	0	0	0	0
ENSMUSG00000105717	NA	0	0	0	0	0	0	0	0
ENSMUSG00000082415	NA	0	0	0	0	0	0	1	0
ENSMUSG00000083546	NA	0	0	0	0	0	0	0	0
ENSMUSG00000081569	Gm12490	0	0	0	0	0	0	0	0
ENSMUSG00000027863	Cd2	0	298	0	0	0	0	0	0
ENSMUSG00000072381	NA	19	3	28	20	16	7	25	46
ENSMUSG00000106316	NA	0	0	0	0	0	0	0	0
ENSMUSG00000042035	Igsf3	13	0	242	26	224	37	193	48
ENSMUSG00000104639	NA	0	103	0	5	4	0	3	0
ENSMUSG00000105611	NA	0	0	0	0	0	0	0	0
ENSMUSG00000106137	NA	0	0	0	0	0	0	0	0
ENSMUSG00000033161	Atp1a1	4	258	181	171	118	37	396	334
ENSMUSG00000104737	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104693	NA	0	0	0	0	0	0	0	0
ENSMUSG00000106070	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105642	NA	0	0	0	0	0	0	0	0
ENSMUSG00000044313	Mab21l3	0	0	0	0	0	0	0	0
ENSMUSG00000033147	Slc22a15	91	293	169	38	133	73	26	112
ENSMUSG00000048540	Nhlh2	0	0	0	0	0	0	0	0
ENSMUSG00000104930	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105346	Gm18894	0	0	0	0	0	0	0	0
ENSMUSG00000027861	Casq2	0	0	0	0	0	0	0	0
ENSMUSG00000105342	NA	0	0	0	0	0	0	0	0
ENSMUSG00000106296	NA	0	0	0	0	0	0	0	0
ENSMUSG00000027860	Vangl1	0	1	0	1	392	2	331	9
ENSMUSG00000089916	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105151	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105891	A230001M10Rik	0	0	0	0	0	0	0	0
ENSMUSG00000105966	NA	0	0	0	0	0	0	0	0
ENSMUSG00000106459	NA	3	0	4	0	7	1	3	0
ENSMUSG00000027859	Ngf	0	0	0	0	0	0	0	0
ENSMUSG00000106121	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104619	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104685	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105498	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105570	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086745	Tspan2os	0	0	0	0	0	0	0	0
ENSMUSG00000027858	Tspan2	0	0	0	0	0	19	0	7
ENSMUSG00000027857	Tshb	0	0	0	0	0	0	0	98
ENSMUSG00000105855	NA	0	0	0	0	0	0	0	0
ENSMUSG00000027855	Sycp1	0	0	0	0	0	0	0	0
ENSMUSG00000105672	NA	0	0	0	0	0	0	0	0
ENSMUSG00000106545	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105938	Gm33866	0	0	0	0	0	0	0	0
ENSMUSG00000048938	Nr1h5	0	0	0	0	0	0	0	0
ENSMUSG00000065708	Gm22826	0	0	0	0	0	0	0	0
ENSMUSG00000027854	Sike1	121	395	369	1	235	160	230	710
ENSMUSG00000068823	Csde1	622	825	2306	754	1864	622	1058	2146
ENSMUSG00000027852	Nras	956	1211	1169	562	2257	862	1271	1840
ENSMUSG00000104671	NA	2	0	0	0	1	0	0	0
ENSMUSG00000070385	Ampd1	0	0	0	0	0	0	0	0
ENSMUSG00000089075	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105731	NA	0	0	0	0	0	0	0	0
ENSMUSG00000007379	Dennd2c	58	564	0	2	0	0	0	1
ENSMUSG00000005687	Bcas2	619	1522	878	901	2276	392	811	1983
ENSMUSG00000098153	NA	0	0	0	0	0	0	0	0
ENSMUSG00000054379	NA	0	0	0	0	0	0	0	0
ENSMUSG00000104976	NA	0	0	0	0	0	0	0	0
ENSMUSG00000033014	Trim33	40	222	287	190	390	91	82	128
ENSMUSG00000104925	NA	0	0	102	0	53	4	0	1
ENSMUSG00000089029	Gm25009	0	0	0	0	0	0	0	0
ENSMUSG00000065789	Gm25869	0	0	0	0	0	0	0	0
ENSMUSG00000065029	Gm25199	0	0	0	0	0	0	0	0
ENSMUSG00000027849	Syt6	0	0	0	0	0	0	0	0
ENSMUSG00000104764	NA	0	0	0	0	0	0	0	0
ENSMUSG00000087119	Atg4a-ps	0	1	2	4	12	0	0	5
ENSMUSG00000084508	NA	0	0	0	0	0	0	0	0
ENSMUSG00000081910	NA	0	0	0	0	0	0	0	0
ENSMUSG00000027848	Olfml3	0	0	0	0	0	1	179	2
ENSMUSG00000078620	NA	0	0	0	0	0	0	0	0
ENSMUSG00000008730	Hipk1	182	989	929	371	1323	325	257	1042
ENSMUSG00000105229	NA	0	0	0	0	0	0	0	1
ENSMUSG00000085754	NA	0	0	7	0	0	0	0	0
ENSMUSG00000104874	NA	0	0	0	0	0	0	0	0
ENSMUSG00000027845	Dclre1b	182	8	430	28	145	77	29	402
ENSMUSG00000084997	Gm15471	0	0	0	0	0	0	0	0
ENSMUSG00000032952	Ap4b1	10	0	51	1	18	8	5	1
ENSMUSG00000105053	NA	0	0	0	0	0	0	0	0
ENSMUSG00000044165	Bcl2l15	0	0	0	0	0	0	0	0
ENSMUSG00000027843	Ptpn22	252	373	745	190	546	173	253	1111
ENSMUSG00000084760	NA	0	0	0	0	0	12	0	0
ENSMUSG00000105986	NA	0	0	0	1	0	0	0	0
ENSMUSG00000083630	NA	0	0	0	0	0	0	0	0
ENSMUSG00000044098	Rsbn1	188	626	304	109	228	91	135	467
ENSMUSG00000089998	Phtf1os	0	0	78	0	0	0	0	20
ENSMUSG00000058388	Phtf1	1	0	114	177	92	9	41	204
ENSMUSG00000052539	Magi3	75	2	1	0	0	0	18	1
ENSMUSG00000104721	NA	0	0	0	0	0	0	0	0
ENSMUSG00000106371	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088016	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105148	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105083	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105793	Gm17956	0	0	0	0	0	0	0	0
ENSMUSG00000106443	NA	15	0	0	0	0	0	0	0
ENSMUSG00000104583	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105846	NA	0	0	0	0	0	0	0	0
ENSMUSG00000106063	NA	0	0	0	0	0	0	0	0
ENSMUSG00000106432	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105933	NA	0	0	0	14	0	0	0	0
ENSMUSG00000105818	NA	0	0	0	0	0	0	0	0
ENSMUSG00000088479	Gm23077	0	0	0	0	0	0	0	0
ENSMUSG00000022187	NA	0	0	0	0	0	0	0	0
ENSMUSG00000032913	Lrig2	128	2	594	77	209	104	100	153
ENSMUSG00000104768	Gm38412	0	0	0	0	0	0	0	0
ENSMUSG00000106453	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105304	NA	52	22	0	98	3	0	1	183
ENSMUSG00000104973	NA	88	0	157	159	0	35	0	111
ENSMUSG00000105659	NA	0	0	0	0	0	35	0	28
ENSMUSG00000084653	NA	0	0	0	0	0	0	0	0
ENSMUSG00000106565	NA	0	0	0	0	0	0	0	0
ENSMUSG00000032902	Slc16a1	5	2	303	134	1361	119	618	431
ENSMUSG00000105199	NA	2	0	0	81	198	74	70	158
ENSMUSG00000106287	NA	0	0	0	0	0	0	0	0
ENSMUSG00000100188	NA	0	0	0	0	0	0	0	0
ENSMUSG00000101641	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089452	Gm24223	0	0	0	0	0	0	0	0
ENSMUSG00000100466	NA	0	0	0	0	0	0	0	0
ENSMUSG00000089999	NA	38	38	32	24	37	22	39	59
ENSMUSG00000105195	NA	11	9	20	8	9	5	16	23
ENSMUSG00000055865	Tafa3	0	0	0	0	0	0	0	0
ENSMUSG00000002228	Ppm1j	0	368	1	1	0	0	0	0
ENSMUSG00000002233	Rhoc	104	3	0	57	0	1	105	2
ENSMUSG00000002227	Mov10	21	544	229	23	0	121	106	401
ENSMUSG00000070372	Capza1	168	61	592	207	294	133	463	786
ENSMUSG00000106251	NA	0	0	3	4	7	0	4	3
ENSMUSG00000105655	NA	40	264	128	63	215	132	160	282
ENSMUSG00000045576	St7l	132	117	54	23	98	46	80	118
ENSMUSG00000106105	NA	24	66	25	16	21	13	44	31
ENSMUSG00000027840	Wnt2b	1	2	0	0	6	0	0	0
ENSMUSG00000105925	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105355	NA	0	0	0	0	0	0	0	0
ENSMUSG00000062127	Cttnbp2nl	0	12	1	31	0	1	1	0
ENSMUSG00000051788	4930564D02Rik	0	0	0	0	0	0	0	0
ENSMUSG00000074346	Kcnd3os	0	0	0	0	0	0	0	3
ENSMUSG00000040896	Kcnd3	0	0	0	0	0	0	0	0
ENSMUSG00000105753	NA	0	0	0	0	0	0	0	0
ENSMUSG00000027905	Ddx20	5	369	234	209	433	178	10	189
ENSMUSG00000048458	Inka2	0	0	0	0	0	0	0	0
ENSMUSG00000106317	NA	0	0	0	0	0	7	0	0
ENSMUSG00000068798	Rap1a	54	5	138	48	173	88	7	256
ENSMUSG00000105677	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105842	NA	0	0	0	0	49	0	0	0
ENSMUSG00000106341	NA	28	0	4	0	0	1	0	0
ENSMUSG00000104910	NA	0	0	0	2	0	3	0	0
ENSMUSG00000104835	Gm5547	0	0	30	1	0	0	0	0
ENSMUSG00000000562	Adora3	0	0	0	0	0	0	0	0
ENSMUSG00000074344	Tmigd3	0	0	0	0	0	0	0	0
ENSMUSG00000118531	NA	0	0	0	0	0	0	0	0
ENSMUSG00000074342	I830077J02Rik	0	0	1	0	0	26	0	0
ENSMUSG00000000563	Atp5pb	958	750	1663	913	3200	1464	1576	3186
ENSMUSG00000000561	Wdr77	262	456	412	203	449	172	232	483
ENSMUSG00000105852	NA	0	25	26	4	0	0	0	0
ENSMUSG00000074340	Ovgp1	0	0	73	0	1	0	0	0
ENSMUSG00000010136	Pifo	0	0	0	0	0	0	0	0
ENSMUSG00000106093	NA	0	17	0	8	1	1	28	0
ENSMUSG00000104592	NA	0	0	0	3	0	0	1	0
ENSMUSG00000043873	Chil5	0	348	136	81	71	3	1	228
ENSMUSG00000092072	Gm4540	9	8	12	12	22	6	11	7
ENSMUSG00000105277	Gm9504	0	0	0	0	0	0	0	0
ENSMUSG00000105051	NA	0	0	0	0	0	0	0	0
ENSMUSG00000062778	Chia1	1	0	0	0	0	0	0	0
ENSMUSG00000040809	Chil3	0	1	4	2	1150	21	2	0
ENSMUSG00000104855	NA	0	0	0	0	0	0	0	0
ENSMUSG00000063779	Chil4	0	0	0	0	0	0	0	0
ENSMUSG00000106373	Gm6522	0	0	0	0	1	0	0	0
ENSMUSG00000105436	NA	0	0	0	0	0	0	0	0
ENSMUSG00000027902	Chil6	0	0	0	0	0	0	0	0
ENSMUSG00000104350	NA	0	0	0	0	0	0	0	0
ENSMUSG00000091575	2010016I18Rik	1	130	122	14	0	26	50	41
ENSMUSG00000027901	Dennd2d	92	1109	679	499	1048	166	722	732
ENSMUSG00000040774	Cept1	131	611	192	33	281	43	5	107
ENSMUSG00000027900	Dram2	15	2	244	144	2	101	116	358
ENSMUSG00000106592	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105272	NA	0	0	8	5	0	3	0	7
ENSMUSG00000103053	NA	0	0	0	0	0	0	0	0
ENSMUSG00000056260	Lrif1	1	2	44	21	141	5	100	196
ENSMUSG00000102780	NA	0	0	0	0	43	0	0	7
ENSMUSG00000040747	Cd53	288	431	83	87	46	250	139	890
ENSMUSG00000043529	Olfr266	0	0	0	0	0	0	0	0
ENSMUSG00000105102	Gm35507	0	0	0	0	0	0	0	0
ENSMUSG00000098108	NA	0	0	0	0	0	0	0	2
ENSMUSG00000047959	Kcna3	0	1	0	0	0	0	0	90
ENSMUSG00000056145	AI504432	0	4	0	18	0	17	1	28
ENSMUSG00000050179	NA	0	0	0	0	0	0	0	0
ENSMUSG00000040724	Kcna2	0	0	0	0	0	0	0	0
ENSMUSG00000042861	Kcna10	0	0	0	0	0	0	0	0
ENSMUSG00000046213	Cym	0	0	0	0	0	0	0	0
ENSMUSG00000094613	A630076J17Rik	0	0	0	0	0	0	0	0
ENSMUSG00000070368	Prok1	0	0	0	0	0	0	0	0
ENSMUSG00000087260	Lamtor5	639	1644	1482	521	1525	628	565	1691
ENSMUSG00000027896	Slc16a4	0	0	46	0	13	0	0	11
ENSMUSG00000048109	Rbm15	195	265	570	266	911	276	244	671
ENSMUSG00000105532	Gm5279	0	76	0	0	0	0	0	0
ENSMUSG00000084640	NA	0	0	0	0	0	0	0	0
ENSMUSG00000027895	Kcnc4	0	0	0	0	0	0	0	0
ENSMUSG00000027894	Slc6a17	0	0	0	0	0	0	75	4
ENSMUSG00000055891	Ubl4b	0	0	0	0	0	0	0	0
ENSMUSG00000014603	Alx3	0	0	0	0	0	0	0	0
ENSMUSG00000014601	Strip1	515	32	229	115	598	84	102	487
ENSMUSG00000078604	NA	0	0	0	0	0	0	0	0
ENSMUSG00000027893	Ahcyl1	37	253	267	34	78	154	66	668
ENSMUSG00000014599	Csf1	0	126	23	0	0	0	0	0
ENSMUSG00000106531	NA	0	0	0	0	0	0	0	0
ENSMUSG00000106426	NA	0	0	0	0	0	0	0	0
ENSMUSG00000105944	Gm5075	268	479	281	163	307	125	443	593
ENSMUSG00000106359	NA	0	0	0	0	0	0	0	0
ENSMUSG00000040600	Eps8l3	0	0	0	0	0	0	0	0
ENSMUSG00000105456	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086968	4933431E20Rik	2	238	73	173	0	1	1	18
ENSMUSG00000004032	Gstm5	1121	286	822	490	1103	397	1135	1173
ENSMUSG00000105872	NA	0	0	0	0	0	0	0	0
ENSMUSG00000082720	NA	0	0	0	0	0	0	0	0
ENSMUSG00000004035	Gstm7	3	0	180	0	0	0	0	1
ENSMUSG00000068762	Gstm6	41	48	2	0	0	0	0	0
ENSMUSG00000089664	NA	0	0	0	0	0	0	0	0
ENSMUSG00000004038	Gstm3	0	0	0	1	1	0	0	1
ENSMUSG00000049231	NA	4	4	7	4	3	3	5	12
ENSMUSG00000040562	Gstm2	107	2	115	1	137	74	1	0
ENSMUSG00000106614	NA	0	0	0	0	0	0	0	0
ENSMUSG00000058135	Gstm1	2168	2835	2387	1420	1927	668	1706	4310
ENSMUSG00000087357	NA	0	1	3	0	0	0	2	0
ENSMUSG00000083627	Gm12502	1	0	0	0	0	0	1	0
ENSMUSG00000081688	NA	0	0	0	0	0	0	0	0
ENSMUSG00000064569	Gm25592	0	0	0	0	0	0	0	0
ENSMUSG00000027890	Gstm4	386	362	208	161	1	11	173	394
ENSMUSG00000027889	Ampd2	652	860	1389	162	579	170	1055	945
ENSMUSG00000056411	Gm12500	0	0	0	50	0	1	0	0
ENSMUSG00000009108	Gnat2	0	0	1	0	14	4	0	0
ENSMUSG00000000001	Gnai3	607	730	1216	200	541	217	428	942
ENSMUSG00000046793	Gpr61	0	0	0	0	0	0	0	0
ENSMUSG00000085318	NA	0	0	0	0	0	0	0	0
ENSMUSG00000050947	Amigo1	0	0	213	34	1	30	0	213
ENSMUSG00000048796	Cyb561d1	4	208	0	1	274	117	182	131
ENSMUSG00000048997	Atxn7l2	3	0	252	98	159	12	189	1
ENSMUSG00000027887	Sypl2	0	0	0	0	0	0	0	0
ENSMUSG00000105961	NA	0	0	0	0	0	0	0	0
ENSMUSG00000083462	NA	0	0	0	0	0	0	0	0
ENSMUSG00000085102	NA	0	0	12	1	0	1	0	0
ENSMUSG00000068749	Psma5	1467	1509	2451	1373	5874	1428	2199	3802
ENSMUSG00000084863	NA	0	0	0	0	0	0	0	0
ENSMUSG00000068747	Sort1	103	2	403	76	124	2	1	0
ENSMUSG00000105358	NA	0	0	0	82	0	10	1	0
